dienststellenschluessel;dienststelle;gemeindeschluessel;gemeinde;gemarkungsschluessel;gemarkung;
080030;Biberach Vermessungsbehörde;08426108;Schwendi;088605;Sießen
080030;Biberach Vermessungsbehörde;08426108;Schwendi;088601;Bußmannshausen
080030;Biberach Vermessungsbehörde;08426109;Seekirch;088730;Seekirch
080030;Biberach Vermessungsbehörde;08426113;Steinhausen an der Rottum;088890;Steinhausen
080030;Biberach Vermessungsbehörde;08426113;Steinhausen an der Rottum;088892;Rottum
080030;Biberach Vermessungsbehörde;08426113;Steinhausen an der Rottum;088891;Bellamont
080030;Biberach Vermessungsbehörde;08426117;Tannheim;088935;Tannheim
080030;Biberach Vermessungsbehörde;08426118;Tiefenbach;088735;Tiefenbach
080030;Biberach Vermessungsbehörde;08426120;Ummendorf;088831;Fischbach
080030;Biberach Vermessungsbehörde;08426120;Ummendorf;088830;Ummendorf
080030;Biberach Vermessungsbehörde;08426121;Unlingen;088650;Unlingen
080030;Biberach Vermessungsbehörde;08426121;Unlingen;088652;Göffingen
080030;Biberach Vermessungsbehörde;08426121;Unlingen;088653;Möhringen
080030;Biberach Vermessungsbehörde;08426121;Unlingen;088654;Uigendorf
080030;Biberach Vermessungsbehörde;08426121;Unlingen;088651;Dietelhofen
080030;Biberach Vermessungsbehörde;08426124;Uttenweiler;088661;Ahlen
080030;Biberach Vermessungsbehörde;08426124;Uttenweiler;088663;Dieterskirch
080030;Biberach Vermessungsbehörde;08426124;Uttenweiler;088664;Oberwachingen
080030;Biberach Vermessungsbehörde;08426124;Uttenweiler;088665;Offingen
080030;Biberach Vermessungsbehörde;08426124;Uttenweiler;088666;Sauggart
080030;Biberach Vermessungsbehörde;08426124;Uttenweiler;088660;Uttenweiler
080030;Biberach Vermessungsbehörde;08426124;Uttenweiler;088662;Dietershausen
080030;Biberach Vermessungsbehörde;08426125;Wain;088610;Wain
080030;Biberach Vermessungsbehörde;08426128;Warthausen;088791;Birkenhard
080030;Biberach Vermessungsbehörde;08426128;Warthausen;088790;Warthausen
080030;Biberach Vermessungsbehörde;08426128;Warthausen;088792;Höfen
080030;Biberach Vermessungsbehörde;08426134;Schemmerhofen;088626;Schemmerberg
080030;Biberach Vermessungsbehörde;08426134;Schemmerhofen;088620;Alberweiler
080030;Biberach Vermessungsbehörde;08426134;Schemmerhofen;088621;Altheim
080030;Biberach Vermessungsbehörde;08426134;Schemmerhofen;088622;Aßmannshardt
080030;Biberach Vermessungsbehörde;08426134;Schemmerhofen;088623;Aufhofen
080030;Biberach Vermessungsbehörde;08426134;Schemmerhofen;088624;Ingerkingen
080030;Biberach Vermessungsbehörde;08426134;Schemmerhofen;088625;Langenschemmern
080030;Biberach Vermessungsbehörde;08426135;Gutenzell-Hürbel;088860;Gutenzell
080030;Biberach Vermessungsbehörde;08426135;Gutenzell-Hürbel;088861;Hürbel
080040;Ludwigsburg Vermessungsbehörde;08118001;Affalterbach;081040;Affalterbach
080040;Ludwigsburg Vermessungsbehörde;08118003;Asperg;081100;Asperg
080040;Ludwigsburg Vermessungsbehörde;08118006;Benningen am Neckar;081025;Benningen
080040;Ludwigsburg Vermessungsbehörde;08118007;Besigheim;080961;Ottmarsheim
080040;Ludwigsburg Vermessungsbehörde;08118007;Besigheim;080960;Besigheim
080040;Ludwigsburg Vermessungsbehörde;08118010;Bönnigheim;080976;Hofen
080040;Ludwigsburg Vermessungsbehörde;08118010;Bönnigheim;080975;Bönnigheim
080040;Ludwigsburg Vermessungsbehörde;08118010;Bönnigheim;080977;Hohenstein
080040;Ludwigsburg Vermessungsbehörde;08118011;Ditzingen;081158;Schöckingen
080040;Ludwigsburg Vermessungsbehörde;08118011;Ditzingen;081156;Heimerdingen
080040;Ludwigsburg Vermessungsbehörde;08118011;Ditzingen;081155;Ditzingen
080040;Ludwigsburg Vermessungsbehörde;08118011;Ditzingen;081157;Hirschlanden
080040;Ludwigsburg Vermessungsbehörde;08118012;Eberdingen;081087;Nussdorf
080040;Ludwigsburg Vermessungsbehörde;08118012;Eberdingen;081086;Hochdorf
080040;Ludwigsburg Vermessungsbehörde;08118012;Eberdingen;081085;Eberdingen
080040;Ludwigsburg Vermessungsbehörde;08118014;Erdmannhausen;081035;Erdmannhausen
080040;Ludwigsburg Vermessungsbehörde;08118015;Erligheim;080980;Erligheim
080040;Ludwigsburg Vermessungsbehörde;08118016;Freudental;080945;Freudental
080040;Ludwigsburg Vermessungsbehörde;08118018;Gemmrigheim;080935;Gemmrigheim
080040;Ludwigsburg Vermessungsbehörde;08118019;Gerlingen;081165;Gerlingen
080040;Ludwigsburg Vermessungsbehörde;08118021;Großbottwar;080926;Hof und Lembach
